Usuario,Pregunta1,Pregunta2,Pregunta3,Pregunta4,Pregunta5,Pregunta6,Pregunta7,Pregunta8,Pregunta9,Pregunta10
Usuario49925,5,4,1,4,1,2,1,1,5,4
Usuario49926,4,3,2,3,4,4,2,3,2,5
Usuario49927,4,3,2,3,4,4,1,1,3,1
Usuario49928,2,1,5,1,4,3,5,3,3,5
Usuario49929,1,5,5,5,5,4,5,1,5,3
Usuario49930,5,1,4,1,4,1,2,1,3,3
Usuario49931,4,5,3,4,4,2,4,5,1,4
Usuario49932,4,5,2,1,1,1,3,3,5,3
Usuario49933,1,5,2,2,2,4,3,4,1,2
Usuario49934,2,5,2,4,2,5,4,5,5,5
Usuario49935,5,4,5,2,2,1,2,5,5,1
Usuario49936,1,3,5,3,5,5,2,5,5,1
Usuario49937,4,5,1,3,5,4,5,1,5,5
Usuario49938,2,1,4,5,1,3,3,2,2,5
Usuario49939,3,1,2,4,1,4,4,5,2,4
Usuario49940,5,2,5,4,2,3,3,2,2,5
Usuario49941,2,5,1,5,3,3,2,1,3,5
Usuario49942,1,4,1,5,2,4,5,4,3,3
Usuario49943,3,4,2,5,2,4,4,5,2,1
Usuario49944,2,4,3,2,1,1,1,4,5,2
Usuario49945,4,4,1,3,2,3,3,2,2,2
Usuario49946,1,5,2,5,5,4,5,3,5,1
Usuario49947,3,4,2,1,1,2,4,5,4,3
Usuario49948,4,4,4,2,1,3,5,5,1,4
Usuario49949,3,3,2,4,2,4,4,3,4,5
Usuario49950,2,1,2,5,4,4,2,1,5,3
Usuario49951,3,5,5,1,5,1,4,5,1,1
Usuario49952,2,2,3,1,1,4,3,1,1,1
Usuario49953,2,2,4,3,5,2,1,5,2,3
Usuario49954,1,2,4,2,5,4,2,3,2,5
Usuario49955,5,3,3,1,4,2,5,1,4,2
Usuario49956,4,1,3,3,3,2,4,3,5,5
Usuario49957,5,5,2,3,3,5,4,3,5,3
Usuario49958,4,3,5,2,5,1,5,4,5,4
Usuario49959,3,5,4,5,3,1,1,1,1,4
Usuario49960,4,2,1,1,1,2,1,4,5,1
Usuario49961,5,4,2,2,1,5,4,5,1,5
Usuario49962,3,4,1,5,5,4,2,1,2,4
Usuario49963,4,4,2,3,4,1,1,1,5,3
Usuario49964,3,1,4,4,2,5,4,2,4,2
Usuario49965,4,2,3,2,2,3,3,3,4,5
Usuario49966,2,1,5,1,5,4,1,5,5,3
Usuario49967,4,4,1,4,3,4,3,3,4,1
Usuario49968,4,4,4,4,2,5,3,3,4,1
Usuario49969,2,4,2,4,3,1,4,1,5,1
Usuario49970,3,4,5,3,5,3,3,1,4,2
Usuario49971,3,3,1,5,3,4,3,1,4,1
Usuario49972,5,2,3,2,2,4,1,3,2,1
Usuario49973,2,1,1,2,2,3,1,5,4,1
Usuario49974,4,5,5,4,2,3,5,3,2,5
Usuario49975,1,3,3,1,5,1,3,4,1,3
Usuario49976,1,4,1,2,1,5,3,2,3,1
Usuario49977,2,2,4,2,4,3,4,3,1,1
Usuario49978,5,3,2,1,2,1,1,2,1,3
Usuario49979,2,3,4,2,3,2,5,2,4,4
Usuario49980,5,1,4,4,3,1,5,1,3,3
Usuario49981,2,4,5,3,5,5,5,5,3,3
Usuario49982,1,3,5,4,3,5,1,2,3,2
Usuario49983,5,1,2,5,3,1,1,2,3,5
Usuario49984,5,1,5,1,4,1,5,4,3,2
Usuario49985,4,4,1,3,5,5,1,3,4,3
Usuario49986,3,2,1,2,4,3,3,4,4,3
Usuario49987,3,5,4,4,4,4,4,3,2,2
Usuario49988,5,3,2,3,3,3,4,3,3,2
Usuario49989,4,4,2,1,4,2,1,5,1,2
Usuario49990,5,5,2,5,3,4,4,1,5,4
Usuario49991,3,3,1,5,4,4,2,1,2,1
Usuario49992,4,2,2,1,2,3,4,5,1,4
Usuario49993,1,3,5,1,4,3,2,5,3,4
Usuario49994,3,1,3,4,2,2,4,2,3,3
Usuario49995,1,1,5,1,3,2,4,2,4,4
Usuario49996,3,4,5,3,3,3,4,3,4,1
Usuario49997,2,4,5,3,5,3,3,2,5,1
Usuario49998,1,2,4,4,3,2,2,4,4,1
Usuario49999,3,5,5,5,3,4,1,1,1,2
Usuario50000,2,2,3,1,2,4,4,5,1,2
Usuario50001,5,3,3,4,2,2,2,1,3,1
Usuario50002,1,2,1,1,1,2,4,3,2,4
Usuario50003,1,5,5,3,4,1,2,4,5,5
Usuario50004,3,1,4,2,4,2,5,2,1,5
Usuario50005,1,2,5,5,5,5,2,3,4,4
Usuario50006,1,3,4,4,5,2,1,5,3,5
Usuario50007,2,5,2,2,4,5,3,3,2,1
Usuario50008,3,2,5,1,3,5,3,3,5,4
Usuario50009,4,2,5,1,1,1,3,2,5,2
Usuario50010,5,2,1,4,1,5,5,3,2,4
Usuario50011,3,1,2,5,3,3,1,2,5,2
Usuario50012,5,5,1,4,4,5,1,1,2,5
Usuario50013,2,4,5,2,2,2,3,3,2,3
Usuario50014,4,5,4,2,4,1,4,5,5,5
Usuario50015,4,2,2,2,3,1,1,3,1,2
Usuario50016,3,4,1,4,1,3,5,1,4,3
Usuario50017,5,3,3,5,1,1,1,1,2,4
Usuario50018,4,2,2,3,3,2,2,3,1,3
Usuario50019,5,3,3,4,3,2,1,3,2,2
Usuario50020,2,3,3,2,1,2,3,2,4,4
Usuario50021,2,3,4,2,5,3,4,2,1,3
Usuario50022,3,5,5,3,2,5,3,1,4,2
Usuario50023,1,3,2,2,5,5,1,1,4,4
Usuario50024,1,5,1,5,4,4,2,2,2,2
Usuario50025,2,3,4,3,3,5,4,1,5,3
Usuario50026,5,4,4,5,2,1,5,2,1,5
Usuario50027,2,4,1,5,4,5,3,1,3,5
Usuario50028,2,5,4,1,4,2,1,3,3,5
Usuario50029,5,3,1,1,5,3,3,1,4,4
Usuario50030,2,5,3,4,2,1,3,4,5,5
Usuario50031,1,5,4,3,1,1,1,3,3,3
Usuario50032,3,1,4,4,2,3,4,5,3,3
Usuario50033,5,2,2,4,1,1,3,1,3,4
Usuario50034,1,2,2,2,5,2,5,5,3,2
Usuario50035,1,3,4,2,5,3,3,5,1,2
Usuario50036,2,2,5,4,5,4,5,4,2,2
Usuario50037,5,5,4,5,4,5,1,2,1,3
Usuario50038,4,5,1,1,3,1,1,1,2,1
Usuario50039,5,3,2,5,3,2,2,3,4,5
Usuario50040,2,5,5,2,4,1,5,4,4,1
Usuario50041,4,5,2,4,5,5,1,3,1,1
Usuario50042,3,4,2,4,1,4,4,5,4,2
Usuario50043,4,2,1,1,3,1,4,4,2,5
Usuario50044,2,1,4,4,2,5,5,3,5,1
Usuario50045,2,1,2,5,4,2,3,4,3,1
Usuario50046,2,3,4,2,5,1,2,2,1,2
Usuario50047,2,3,3,2,4,5,4,2,3,2
Usuario50048,2,5,4,4,4,4,2,2,1,2
Usuario50049,4,4,4,2,2,1,2,5,3,5
Usuario50050,5,5,3,3,4,3,3,1,1,5
Usuario50051,1,3,2,3,5,1,4,3,4,2
Usuario50052,1,2,3,3,1,1,5,2,4,1
Usuario50053,3,5,2,2,1,2,1,4,5,4
Usuario50054,2,4,3,3,4,4,2,3,2,3
Usuario50055,2,2,5,2,2,2,5,3,5,5
Usuario50056,4,4,3,4,1,2,4,2,1,1
Usuario50057,2,5,5,5,5,5,4,5,4,2
Usuario50058,2,2,4,5,1,1,2,3,3,5
Usuario50059,3,1,4,1,4,4,1,2,2,1
Usuario50060,2,4,2,2,4,3,3,2,4,1
Usuario50061,5,3,2,3,2,1,4,2,1,5
Usuario50062,5,1,2,1,2,4,2,3,1,2
Usuario50063,1,2,5,4,3,4,5,2,1,4
Usuario50064,4,1,1,2,3,2,4,5,2,1
Usuario50065,4,4,4,1,2,5,4,5,4,2
Usuario50066,5,1,3,2,4,3,2,5,3,5
Usuario50067,4,2,5,2,5,3,2,1,3,1
Usuario50068,2,5,5,1,2,5,3,4,5,1
Usuario50069,4,4,5,5,5,5,5,3,4,1
Usuario50070,2,4,5,4,4,1,3,3,4,3
Usuario50071,3,5,2,2,3,2,2,4,2,1
Usuario50072,2,2,2,3,2,4,4,5,2,1
Usuario50073,2,2,4,4,1,3,4,5,2,4
Usuario50074,3,2,2,2,2,2,5,2,2,3
Usuario50075,4,5,3,5,5,3,4,2,5,1
Usuario50076,2,1,1,2,4,4,5,4,3,1
Usuario50077,4,3,3,4,3,3,1,5,3,1
Usuario50078,1,2,4,1,5,5,5,3,1,5
Usuario50079,3,2,2,3,5,5,3,1,3,4
Usuario50080,4,3,2,4,5,3,1,2,4,1
Usuario50081,3,4,3,1,4,4,3,2,2,3
Usuario50082,2,1,4,1,1,5,5,2,2,2
Usuario50083,2,3,3,3,5,3,4,2,4,2
Usuario50084,5,5,3,3,2,5,5,4,3,5
Usuario50085,1,2,5,4,2,1,4,1,5,5
Usuario50086,2,2,4,3,3,3,1,4,5,3
Usuario50087,3,1,5,3,3,4,2,4,1,4
Usuario50088,1,2,3,3,1,5,5,3,3,1
Usuario50089,4,2,2,5,4,2,3,2,1,2
Usuario50090,1,3,1,2,4,1,1,5,4,4
Usuario50091,4,4,2,5,4,3,2,4,4,1
Usuario50092,1,2,5,5,5,5,1,2,3,1
Usuario50093,1,4,1,4,3,3,2,3,5,2
Usuario50094,2,2,3,2,5,4,3,2,2,4
Usuario50095,4,5,2,4,2,1,2,5,2,5
Usuario50096,5,1,2,5,1,5,2,2,4,2
Usuario50097,2,3,3,5,5,4,2,1,5,2
Usuario50098,3,2,3,5,3,2,5,2,1,1
Usuario50099,4,3,3,1,2,1,1,5,4,5
Usuario50100,4,1,2,2,5,1,5,1,2,4
Usuario50101,4,3,3,1,3,3,5,4,1,2
Usuario50102,3,1,5,1,3,3,4,4,5,2
Usuario50103,5,1,4,1,5,5,4,3,3,1
Usuario50104,4,5,2,3,4,1,1,2,3,2
Usuario50105,4,2,3,2,2,3,2,3,5,3
Usuario50106,2,2,1,5,4,5,3,2,3,2
Usuario50107,5,1,4,5,2,4,3,1,4,4
Usuario50108,2,2,3,5,2,5,3,1,3,2
Usuario50109,5,1,1,1,5,5,4,5,1,4
Usuario50110,5,2,2,3,4,2,3,5,1,3
Usuario50111,5,1,1,2,5,2,1,2,4,5
Usuario50112,1,1,5,4,1,1,1,2,3,3
Usuario50113,4,3,2,5,1,2,3,4,1,1
Usuario50114,2,3,5,2,1,2,1,2,2,1
Usuario50115,5,4,5,1,5,1,3,3,1,5
Usuario50116,2,3,1,1,3,1,5,3,3,3
Usuario50117,3,4,4,3,3,1,5,1,1,1
Usuario50118,3,2,4,5,3,3,1,1,1,5
Usuario50119,2,4,2,1,3,4,5,1,5,1
Usuario50120,2,1,5,1,2,3,1,5,3,1
Usuario50121,3,1,3,2,3,5,2,2,3,2
Usuario50122,3,4,3,1,5,5,4,3,1,2
Usuario50123,2,2,4,4,4,1,3,4,1,5
Usuario50124,5,4,4,1,1,3,5,1,5,1
Usuario50125,1,4,5,5,3,4,2,3,4,5
Usuario50126,2,2,4,4,3,4,2,3,3,2
Usuario50127,4,4,3,3,3,3,1,5,1,1
Usuario50128,1,2,4,5,5,5,4,5,4,5
Usuario50129,3,3,1,2,5,2,1,5,5,2
Usuario50130,2,1,4,5,2,5,1,3,5,5
Usuario50131,3,5,4,3,4,1,3,3,2,2
Usuario50132,1,2,2,5,3,5,3,1,1,4
Usuario50133,4,2,3,3,5,5,1,2,1,2
Usuario50134,1,2,4,4,4,4,1,2,2,3
Usuario50135,1,4,1,2,4,5,5,3,4,1
Usuario50136,1,1,3,3,1,3,1,2,1,2
Usuario50137,3,2,4,4,3,5,2,3,2,2
Usuario50138,1,1,5,3,1,4,5,4,1,3
Usuario50139,1,3,2,2,4,5,4,2,3,1
Usuario50140,3,2,4,1,3,2,2,5,2,2
Usuario50141,4,2,5,1,2,4,2,4,4,3
Usuario50142,3,1,2,5,5,2,5,1,4,4
Usuario50143,1,5,5,5,2,2,2,4,2,4
Usuario50144,1,1,3,1,2,3,5,2,5,2
Usuario50145,2,5,3,2,1,1,2,4,4,3
Usuario50146,4,2,3,4,4,2,3,1,5,3
Usuario50147,1,5,5,2,1,3,3,1,5,4
Usuario50148,3,1,3,4,3,2,4,1,4,4
Usuario50149,2,1,2,3,2,3,5,1,3,4
Usuario50150,1,3,5,5,3,3,4,3,5,1
Usuario50151,5,1,1,4,2,4,5,2,1,1
Usuario50152,4,2,2,2,3,1,1,1,4,2
Usuario50153,5,1,3,1,5,5,5,3,1,3
Usuario50154,2,5,4,5,5,5,1,5,4,3
Usuario50155,2,4,3,3,3,5,3,4,3,1
Usuario50156,2,4,5,5,4,4,2,3,3,4
Usuario50157,5,5,4,1,2,1,2,4,4,1
Usuario50158,2,1,2,5,2,5,5,4,2,4
Usuario50159,3,1,2,3,2,2,3,5,1,4
Usuario50160,5,2,4,4,2,2,2,1,3,5
Usuario50161,2,2,2,2,2,3,3,2,5,1
Usuario50162,4,4,2,5,1,3,2,1,4,4
Usuario50163,4,3,5,4,2,4,5,3,2,1
Usuario50164,1,3,4,4,1,3,5,1,5,1
Usuario50165,2,1,2,5,2,4,5,2,5,5
Usuario50166,5,5,5,1,1,3,4,4,3,2
Usuario50167,3,1,2,5,1,5,3,5,3,4
Usuario50168,4,3,3,3,2,1,5,2,2,3
Usuario50169,3,4,2,5,5,5,2,3,5,3
Usuario50170,2,4,4,2,1,3,5,4,2,2
Usuario50171,1,4,5,1,5,1,4,4,3,4
Usuario50172,3,5,1,5,2,4,2,3,3,1
Usuario50173,1,3,4,5,1,1,1,3,3,4
Usuario50174,1,3,4,5,1,2,5,1,2,1
Usuario50175,3,1,3,4,5,5,1,4,5,4
Usuario50176,4,5,2,2,3,5,3,4,3,5
Usuario50177,1,1,2,3,3,1,1,2,1,2
Usuario50178,2,4,3,5,4,2,5,4,2,2
Usuario50179,5,4,4,2,4,2,3,2,4,2
Usuario50180,2,4,3,2,1,2,3,3,2,4
Usuario50181,5,2,3,5,5,4,4,2,4,1
Usuario50182,2,4,2,4,5,1,1,5,4,4
Usuario50183,3,2,3,2,2,3,1,2,3,1
Usuario50184,2,2,2,3,3,4,4,3,3,4
Usuario50185,3,3,5,3,3,1,1,3,3,5
Usuario50186,1,4,1,5,3,3,5,1,3,4
Usuario50187,3,4,4,5,2,4,2,4,1,3
Usuario50188,2,3,5,3,4,2,2,3,1,3
Usuario50189,4,1,4,1,4,1,4,3,4,1
Usuario50190,3,2,3,5,1,1,3,2,4,4
Usuario50191,3,1,1,5,1,3,4,1,2,1
Usuario50192,4,5,3,1,2,1,1,5,2,1
Usuario50193,5,3,4,3,4,1,3,2,1,5
Usuario50194,2,2,3,1,3,2,1,2,4,5
Usuario50195,4,4,3,2,2,3,2,4,5,5
Usuario50196,3,4,4,2,1,4,2,3,3,4
Usuario50197,3,3,5,3,2,1,1,2,4,1
Usuario50198,3,2,1,2,1,2,3,4,2,1
Usuario50199,5,1,4,4,4,4,5,3,3,1
Usuario50200,5,2,4,3,5,2,3,3,5,1
Usuario50201,2,3,5,2,1,3,2,4,5,5
Usuario50202,2,1,5,3,2,3,3,3,4,2
Usuario50203,3,4,2,3,5,1,4,3,5,2
Usuario50204,3,5,3,5,2,5,1,4,3,4
Usuario50205,3,1,5,1,5,3,3,4,1,2
Usuario50206,3,4,2,4,1,3,4,4,5,1
Usuario50207,3,5,2,3,5,1,4,3,3,4
Usuario50208,3,1,5,1,1,4,1,1,5,2
Usuario50209,4,4,2,5,5,4,4,3,3,2
Usuario50210,2,1,1,2,5,5,4,1,5,1
Usuario50211,2,1,5,2,3,4,1,5,1,4
Usuario50212,4,1,2,4,3,5,3,1,5,3
Usuario50213,1,5,3,2,4,4,2,1,1,4
Usuario50214,5,4,3,5,3,5,3,2,4,2
Usuario50215,3,3,4,5,5,1,3,4,3,4
Usuario50216,5,4,5,5,5,3,1,5,3,2
Usuario50217,4,5,2,5,4,5,4,4,1,2
Usuario50218,1,4,3,2,4,1,5,2,3,3
Usuario50219,2,2,4,2,3,3,1,4,3,5
Usuario50220,4,1,5,2,1,1,5,5,2,4
Usuario50221,2,2,5,1,5,2,2,5,1,2
Usuario50222,1,1,3,1,4,1,3,3,2,1
Usuario50223,4,2,1,1,2,1,1,3,4,5
Usuario50224,5,4,3,5,1,5,4,3,1,4
Usuario50225,5,3,3,2,3,5,4,3,1,3
Usuario50226,5,2,2,5,3,1,4,5,4,1
Usuario50227,5,3,2,5,5,3,2,3,3,1
Usuario50228,1,1,1,2,5,2,3,4,4,2
Usuario50229,2,2,3,1,1,5,2,2,4,1
Usuario50230,3,5,3,4,4,1,1,3,4,5
Usuario50231,3,4,2,1,5,3,2,5,2,2
Usuario50232,1,1,5,3,2,3,5,2,5,2
Usuario50233,2,2,2,5,4,1,4,3,1,4
Usuario50234,4,1,2,3,5,4,2,4,3,5
Usuario50235,1,3,4,5,1,5,2,1,2,2
Usuario50236,1,5,5,2,2,4,2,4,1,2
Usuario50237,3,3,3,5,5,5,1,5,1,1
Usuario50238,3,4,4,2,2,4,5,2,1,1
Usuario50239,1,5,2,3,5,4,1,1,1,3
Usuario50240,5,3,2,1,4,3,2,3,2,3
Usuario50241,3,2,1,4,2,5,4,2,1,3
Usuario50242,4,1,4,3,4,1,5,3,1,4
Usuario50243,3,1,3,2,3,3,3,4,2,3
Usuario50244,5,5,3,3,5,5,3,5,2,3
Usuario50245,2,2,3,5,5,2,4,5,2,5
Usuario50246,3,4,2,1,1,3,2,2,1,4
Usuario50247,1,1,5,3,2,5,3,2,5,2
Usuario50248,2,4,4,1,2,4,3,1,4,5
Usuario50249,4,5,5,5,1,3,2,1,3,1
Usuario50250,2,5,5,3,4,1,2,3,1,3
Usuario50251,4,1,2,2,3,4,3,3,4,5
Usuario50252,4,5,1,1,3,2,2,5,3,5
Usuario50253,5,2,4,5,1,1,3,4,3,3
Usuario50254,2,2,4,5,5,3,3,4,1,1
Usuario50255,4,4,4,4,1,1,3,1,3,4
Usuario50256,3,3,5,4,2,4,1,1,3,4
Usuario50257,1,4,1,4,2,3,1,4,1,2
Usuario50258,2,1,4,3,2,3,3,4,3,4
Usuario50259,2,5,3,2,2,2,1,4,3,4
Usuario50260,3,1,2,3,2,5,5,4,3,3
Usuario50261,5,1,2,2,3,4,5,2,2,1
Usuario50262,4,1,2,5,5,5,2,2,3,2
Usuario50263,3,3,5,5,2,1,2,3,1,5
Usuario50264,5,5,5,3,1,5,3,3,3,5
Usuario50265,1,2,1,1,5,4,1,3,1,2
Usuario50266,3,5,4,5,1,5,4,2,4,3
Usuario50267,5,4,2,3,4,5,5,1,3,5
Usuario50268,2,2,5,3,2,2,4,2,5,5
Usuario50269,4,3,4,1,4,4,3,5,2,3
Usuario50270,1,5,1,1,1,5,4,2,4,1
Usuario50271,4,5,3,5,5,4,2,1,4,2
Usuario50272,2,2,5,2,5,1,4,5,2,2
Usuario50273,1,4,5,2,2,5,4,1,1,5
Usuario50274,4,2,5,5,1,4,3,1,3,5
Usuario50275,4,2,2,5,4,2,2,2,1,2
Usuario50276,2,5,3,3,1,4,4,5,4,5
Usuario50277,4,2,4,1,4,5,2,4,2,2
Usuario50278,3,2,3,1,1,4,1,4,5,4
Usuario50279,2,1,3,1,5,4,1,3,5,2
Usuario50280,4,5,3,1,4,4,5,5,5,4
Usuario50281,3,1,2,5,2,5,2,4,3,5
Usuario50282,1,1,3,3,1,3,5,3,1,1
Usuario50283,4,3,1,5,4,2,1,3,3,5
Usuario50284,5,3,3,4,3,5,4,1,4,5
Usuario50285,2,4,4,1,2,2,4,3,2,2
Usuario50286,4,4,3,2,5,2,2,1,4,3
Usuario50287,4,4,4,4,5,4,5,5,4,2
Usuario50288,4,1,4,2,5,3,3,4,2,5
Usuario50289,3,2,1,1,1,3,5,3,5,2
Usuario50290,4,4,1,1,4,4,2,1,4,1
Usuario50291,1,5,4,3,5,5,2,3,1,4
Usuario50292,4,4,2,3,2,2,2,3,5,5
Usuario50293,5,1,4,2,4,1,3,1,3,1
Usuario50294,5,2,5,4,2,1,3,5,5,3
Usuario50295,4,5,1,2,2,5,5,4,4,1
Usuario50296,3,1,2,1,1,2,4,4,2,4
Usuario50297,1,4,3,2,4,4,5,1,2,1
Usuario50298,2,4,4,3,2,1,1,3,1,5
Usuario50299,4,5,5,2,1,5,2,3,1,3
Usuario50300,1,2,4,3,5,2,4,5,4,3
Usuario50301,4,4,4,3,1,5,2,2,4,1
Usuario50302,1,1,3,5,1,5,3,5,1,5
Usuario50303,5,5,4,2,3,1,4,5,1,2
Usuario50304,4,5,3,3,5,2,5,4,3,3
Usuario50305,4,2,1,3,4,4,2,4,1,3
Usuario50306,3,4,4,1,1,3,3,2,2,4
Usuario50307,2,1,1,5,4,4,4,2,1,5
Usuario50308,2,3,3,1,2,3,2,3,4,5
Usuario50309,5,4,2,4,2,4,2,3,5,4
Usuario50310,5,3,4,4,1,4,5,4,3,5
Usuario50311,2,2,2,4,2,2,2,3,4,1
Usuario50312,4,5,2,3,5,3,4,1,3,2
Usuario50313,4,4,2,2,3,2,3,5,1,4
Usuario50314,4,5,2,4,1,4,5,1,5,2
Usuario50315,2,3,5,1,1,2,2,5,2,5
Usuario50316,5,2,5,3,5,5,2,4,1,5
Usuario50317,3,5,5,1,2,2,4,4,2,1
Usuario50318,2,3,1,2,2,4,1,3,1,3
Usuario50319,3,2,1,5,1,1,2,5,2,4
Usuario50320,5,3,2,2,4,2,1,4,3,4
Usuario50321,2,1,2,1,2,3,3,1,2,3
Usuario50322,1,3,4,1,3,2,2,4,2,1
Usuario50323,2,2,2,3,4,1,2,4,1,5
Usuario50324,3,2,3,3,4,3,3,5,5,1
Usuario50325,4,2,3,5,3,4,5,4,4,3
Usuario50326,1,4,4,5,4,3,3,3,3,4
Usuario50327,2,4,5,5,3,4,1,5,2,2
Usuario50328,5,4,3,4,5,4,3,4,5,4
Usuario50329,1,2,3,4,5,1,5,5,1,3
Usuario50330,4,1,1,5,3,4,3,2,3,3
Usuario50331,1,4,2,3,5,3,2,4,1,2
Usuario50332,5,5,2,5,4,5,3,5,4,3
Usuario50333,2,4,1,4,1,3,3,3,3,4
Usuario50334,5,1,3,2,3,5,5,3,1,1
Usuario50335,4,4,2,4,3,2,1,5,4,4
Usuario50336,4,1,2,4,2,4,5,5,1,5
Usuario50337,2,4,5,1,4,2,4,3,2,1
Usuario50338,4,1,4,4,3,2,5,2,3,2
Usuario50339,4,5,3,2,1,4,2,5,4,3
Usuario50340,4,1,2,2,2,3,2,5,4,4
Usuario50341,1,3,5,4,1,3,5,5,4,5
Usuario50342,1,1,3,4,3,5,2,3,2,4
Usuario50343,3,3,5,1,5,4,5,5,3,3
Usuario50344,2,2,5,4,2,4,3,3,5,1
Usuario50345,1,4,4,2,4,5,1,1,2,5
Usuario50346,5,5,3,5,4,1,5,3,4,2
Usuario50347,2,3,5,2,4,5,4,3,4,4
Usuario50348,2,1,1,1,5,5,3,3,1,1
Usuario50349,5,3,4,1,2,1,2,1,4,3
Usuario50350,3,5,5,1,3,4,2,5,5,1
Usuario50351,3,3,4,3,1,2,2,1,1,4
Usuario50352,2,3,3,4,3,4,3,2,1,4
Usuario50353,5,4,1,3,1,4,2,2,2,2
Usuario50354,4,1,2,5,2,1,5,1,5,1
Usuario50355,5,2,5,4,5,5,3,5,3,2
Usuario50356,5,5,3,5,2,3,3,2,5,4
Usuario50357,2,4,3,3,1,5,5,3,2,5
Usuario50358,1,5,2,1,4,1,1,5,5,4
Usuario50359,5,5,1,2,3,2,4,1,4,5
Usuario50360,3,1,2,4,4,1,2,4,4,2
Usuario50361,1,2,5,1,4,3,1,3,2,3
Usuario50362,1,5,4,1,4,3,4,1,1,3
Usuario50363,2,5,4,3,5,3,1,3,4,3
Usuario50364,4,4,1,2,2,4,5,5,5,4
Usuario50365,1,4,1,3,1,3,5,5,3,1
Usuario50366,2,3,2,4,2,2,2,4,5,4
Usuario50367,3,5,3,3,5,3,1,5,4,3
Usuario50368,4,3,4,4,4,4,4,4,1,3
Usuario50369,2,4,1,2,5,1,2,1,3,3
Usuario50370,1,1,2,1,5,2,3,1,5,3
Usuario50371,1,4,3,2,3,2,3,5,4,1
Usuario50372,1,2,1,3,3,2,5,4,5,2
Usuario50373,5,1,3,5,4,3,4,1,5,5
Usuario50374,2,1,3,1,2,1,4,3,1,3
Usuario50375,5,5,2,4,3,3,2,2,3,5
Usuario50376,1,1,4,5,4,5,1,2,4,3
Usuario50377,4,3,4,2,2,3,4,4,1,5
Usuario50378,5,5,5,4,3,2,4,5,3,3
Usuario50379,3,1,4,4,4,1,5,2,3,3
Usuario50380,5,1,5,3,2,2,2,5,5,2
Usuario50381,3,1,3,1,1,1,5,1,1,3
Usuario50382,2,3,3,1,4,1,3,4,2,1
Usuario50383,4,2,3,1,5,3,1,5,3,4
Usuario50384,1,3,1,3,2,1,5,5,5,2
Usuario50385,1,1,5,3,5,5,3,5,5,4
Usuario50386,1,1,3,5,5,2,1,5,3,2
Usuario50387,2,4,5,3,3,5,5,4,2,3
Usuario50388,1,3,2,1,1,5,3,4,2,5
Usuario50389,4,1,1,1,5,4,1,5,3,4
Usuario50390,4,4,4,2,2,5,1,2,1,2
Usuario50391,1,5,5,1,2,5,3,4,3,4
Usuario50392,3,4,4,2,4,1,5,4,1,3
Usuario50393,5,3,3,4,2,3,1,3,5,3
Usuario50394,4,2,5,2,3,3,5,3,5,3
Usuario50395,2,4,2,2,2,5,4,1,2,4
Usuario50396,2,5,3,5,2,1,4,1,3,3
Usuario50397,3,5,1,4,4,4,3,4,2,1
Usuario50398,2,5,3,4,3,4,1,4,4,2
Usuario50399,4,2,5,4,4,4,3,5,1,5
Usuario50400,5,4,3,2,5,2,4,5,4,4
Usuario50401,1,4,1,2,5,2,4,3,5,3
Usuario50402,4,4,2,3,4,1,1,3,3,3
Usuario50403,1,5,3,3,4,5,2,1,4,3
Usuario50404,2,5,5,3,1,1,1,2,2,2
Usuario50405,2,5,5,5,5,2,5,4,4,3
Usuario50406,3,2,1,5,4,5,3,4,4,5
Usuario50407,4,2,3,1,4,5,2,2,2,4
Usuario50408,3,5,3,3,2,3,5,5,4,2
Usuario50409,3,2,4,1,4,1,3,5,2,2
Usuario50410,1,2,2,5,2,1,1,2,1,3
Usuario50411,3,3,1,2,4,2,2,3,2,5
Usuario50412,1,3,5,2,4,5,4,3,1,1
Usuario50413,3,4,5,4,5,2,4,3,2,4
Usuario50414,5,1,5,4,3,1,1,5,1,5
Usuario50415,2,5,4,5,3,3,2,1,1,2
Usuario50416,1,2,4,3,2,1,2,4,2,2
Usuario50417,5,4,5,5,5,4,5,4,2,3
Usuario50418,3,4,2,1,3,2,3,3,1,3
Usuario50419,1,3,5,3,2,4,4,3,5,1
Usuario50420,5,4,5,2,5,3,2,4,1,1
Usuario50421,5,4,3,3,3,4,4,3,5,1
Usuario50422,1,3,1,1,4,2,1,2,2,5
Usuario50423,5,3,3,2,5,3,4,2,2,1
Usuario50424,5,1,3,2,3,3,5,5,2,3
Usuario50425,3,5,5,2,2,5,1,5,3,5
Usuario50426,1,2,2,1,4,1,3,2,2,2
Usuario50427,4,4,5,5,3,3,1,4,3,3
Usuario50428,2,5,2,4,5,4,4,2,1,5
Usuario50429,1,5,5,4,2,1,4,4,4,4
Usuario50430,1,4,4,5,5,1,1,1,2,2
Usuario50431,3,5,4,2,1,4,1,1,5,2
Usuario50432,2,3,5,5,5,4,4,5,1,5
Usuario50433,2,5,2,4,5,2,4,3,5,5
Usuario50434,3,4,2,1,4,3,2,2,5,5
Usuario50435,3,2,1,5,3,1,2,2,3,1
Usuario50436,4,4,4,3,1,5,3,4,3,5
Usuario50437,3,5,4,5,5,2,3,3,3,5
Usuario50438,4,5,4,4,3,4,4,2,5,2
Usuario50439,3,5,5,4,3,3,3,2,4,3
