Usuario,Pregunta1,Pregunta2,Pregunta3,Pregunta4,Pregunta5,Pregunta6,Pregunta7,Pregunta8,Pregunta9,Pregunta10
Usuario5426,5,3,2,3,4,2,5,1,3,4
Usuario5427,3,4,4,2,5,3,3,1,2,5
Usuario5428,5,1,1,5,3,3,3,4,3,2
Usuario5429,3,4,4,5,3,2,1,4,4,1
Usuario5430,1,3,2,5,5,1,4,5,3,2
Usuario5431,1,5,1,3,2,5,2,3,5,2
Usuario5432,4,1,3,2,3,2,1,3,1,2
Usuario5433,3,3,5,3,1,4,2,4,5,5
Usuario5434,1,1,4,1,2,5,2,3,4,3
Usuario5435,3,3,5,2,1,1,1,4,5,4
Usuario5436,2,2,5,5,3,4,4,5,3,1
Usuario5437,5,1,2,4,5,4,2,3,2,5
Usuario5438,1,1,2,4,2,2,4,5,2,1
Usuario5439,3,2,4,2,3,3,1,3,1,5
Usuario5440,5,2,3,3,2,2,1,1,4,1
Usuario5441,2,2,5,5,3,3,3,1,1,3
Usuario5442,2,5,5,4,4,3,3,4,1,5
Usuario5443,1,5,5,1,4,1,3,2,4,3
Usuario5444,5,1,2,1,3,5,5,5,2,3
Usuario5445,3,4,5,1,3,5,4,4,3,5
Usuario5446,5,4,2,4,4,2,2,4,4,5
Usuario5447,2,5,2,3,5,4,3,3,2,1
Usuario5448,4,2,5,5,3,3,5,2,5,3
Usuario5449,3,3,4,5,3,5,4,1,1,2
Usuario5450,2,2,3,3,3,5,3,2,1,2
Usuario5451,4,1,2,3,1,3,2,3,2,1
Usuario5452,4,5,1,3,3,5,5,4,3,2
Usuario5453,3,5,1,3,2,1,2,4,2,5
Usuario5454,4,5,5,2,1,4,5,4,5,1
Usuario5455,5,1,2,4,4,3,1,2,5,3
Usuario5456,4,5,3,4,5,4,3,3,3,4
Usuario5457,5,3,2,4,5,3,2,5,2,1
Usuario5458,4,5,1,3,5,1,5,1,1,4
Usuario5459,2,5,3,2,4,2,2,1,3,1
Usuario5460,1,1,1,2,4,2,1,2,4,2
Usuario5461,2,3,4,3,3,4,2,2,3,2
Usuario5462,4,4,2,5,5,4,4,4,4,2
Usuario5463,5,1,3,4,3,2,1,5,2,2
Usuario5464,3,2,3,4,3,5,3,1,5,2
Usuario5465,4,2,5,2,3,4,3,1,2,1
Usuario5466,4,3,5,2,5,5,1,1,2,1
Usuario5467,5,5,5,3,5,5,4,5,5,3
Usuario5468,4,5,3,1,5,5,1,1,3,3
Usuario5469,4,4,2,4,1,5,5,5,2,2
Usuario5470,5,2,1,5,4,1,4,2,2,3
Usuario5471,2,2,5,3,3,1,4,5,3,2
Usuario5472,1,2,4,2,5,2,2,2,3,4
Usuario5473,4,4,2,1,1,4,5,2,2,5
Usuario5474,2,3,1,4,5,4,4,2,3,1
Usuario5475,1,4,3,1,5,5,3,1,5,4
Usuario5476,2,5,1,5,1,3,1,5,2,2
Usuario5477,3,5,5,2,4,3,1,4,1,4
Usuario5478,1,5,4,3,5,3,5,3,4,4
Usuario5479,2,2,1,2,1,5,1,2,4,2
Usuario5480,1,4,3,2,2,3,2,4,2,4
Usuario5481,5,5,2,1,1,2,2,4,5,1
Usuario5482,5,1,4,2,1,3,4,1,2,1
Usuario5483,1,2,5,5,2,3,4,1,4,4
Usuario5484,4,1,1,2,1,4,1,4,5,2
Usuario5485,1,1,2,2,1,4,2,2,4,1
Usuario5486,2,3,5,5,2,3,3,4,4,1
Usuario5487,1,3,1,1,2,1,5,2,1,4
Usuario5488,4,3,1,5,2,5,4,3,1,3
Usuario5489,2,5,4,4,1,5,5,3,4,5
Usuario5490,2,5,3,4,4,5,2,1,1,2
Usuario5491,5,3,4,1,2,2,3,1,4,3
Usuario5492,1,4,2,3,2,2,2,3,4,1
Usuario5493,2,4,2,5,1,5,1,3,4,4
Usuario5494,1,3,3,3,5,4,3,5,4,2
Usuario5495,1,4,5,2,2,3,5,2,5,5
Usuario5496,2,3,1,1,2,4,4,1,3,4
Usuario5497,5,4,5,3,5,2,3,2,1,2
Usuario5498,5,5,2,5,1,2,4,4,5,1
Usuario5499,2,1,5,2,1,1,4,5,5,5
Usuario5500,1,5,1,4,4,2,5,5,4,5
Usuario5501,5,4,1,2,2,4,3,3,1,3
Usuario5502,1,1,5,3,5,4,4,5,1,3
Usuario5503,5,1,4,5,1,4,5,4,4,3
Usuario5504,5,1,5,1,1,1,2,2,4,1
Usuario5505,2,1,3,2,3,5,1,5,3,2
Usuario5506,5,4,2,3,5,4,2,3,4,1
Usuario5507,3,4,2,1,2,1,5,3,5,4
Usuario5508,4,2,5,4,5,1,4,2,2,5
Usuario5509,1,5,1,4,1,4,3,1,4,3
Usuario5510,1,3,1,3,3,5,1,1,5,5
Usuario5511,1,1,4,3,5,3,3,5,4,3
Usuario5512,2,4,2,2,5,3,3,3,5,1
Usuario5513,3,3,2,2,5,5,1,1,5,1
Usuario5514,2,1,2,2,5,5,2,5,3,5
Usuario5515,1,3,4,3,4,3,3,1,3,3
Usuario5516,4,3,2,1,4,3,3,3,2,2
Usuario5517,3,3,5,1,3,1,4,5,5,4
Usuario5518,5,1,4,3,3,3,2,3,4,1
Usuario5519,3,3,3,3,5,2,5,4,5,5
Usuario5520,3,5,4,2,3,5,2,4,2,3
Usuario5521,4,2,4,1,5,3,3,1,5,1
Usuario5522,1,4,5,5,1,4,1,4,4,4
Usuario5523,5,2,4,1,1,1,4,2,1,4
Usuario5524,4,3,1,4,1,5,5,1,4,2
Usuario5525,4,3,5,5,2,4,4,2,1,1
Usuario5526,1,4,1,1,4,4,2,4,5,3
Usuario5527,3,2,4,1,3,5,1,2,1,4
Usuario5528,3,4,3,1,2,2,1,2,4,5
Usuario5529,1,5,3,4,3,4,1,4,4,5
Usuario5530,4,1,4,5,3,5,4,4,3,3
Usuario5531,1,1,1,2,2,5,3,4,5,1
Usuario5532,3,3,4,2,3,4,3,5,1,2
Usuario5533,2,4,1,2,4,2,2,3,5,3
Usuario5534,5,1,5,2,4,5,3,1,4,3
Usuario5535,2,1,5,5,5,2,2,2,2,4
Usuario5536,2,1,3,4,4,3,1,5,1,2
Usuario5537,5,2,5,1,1,1,5,4,4,3
Usuario5538,4,5,5,5,1,1,5,2,5,5
Usuario5539,3,4,1,3,4,2,1,4,1,4
Usuario5540,2,3,2,3,4,3,4,1,3,4
Usuario5541,3,2,2,3,2,4,2,3,3,3
Usuario5542,5,3,2,1,1,2,2,2,3,2
Usuario5543,4,2,4,4,1,1,4,1,1,2
Usuario5544,3,2,1,2,1,1,3,1,5,1
Usuario5545,4,1,3,3,3,4,1,1,2,2
Usuario5546,5,5,3,3,2,3,5,4,3,4
Usuario5547,4,2,5,2,2,2,4,1,3,2
Usuario5548,4,3,3,1,2,4,1,1,5,3
Usuario5549,5,2,1,2,1,5,2,5,1,2
Usuario5550,5,4,5,1,3,1,3,4,4,3
Usuario5551,5,2,5,3,5,1,2,2,5,2
Usuario5552,4,3,5,3,2,1,1,3,1,2
Usuario5553,2,2,3,1,2,3,5,2,2,1
Usuario5554,4,5,3,4,5,2,2,1,4,1
Usuario5555,5,4,2,3,3,2,3,2,4,5
Usuario5556,2,5,4,5,1,5,2,5,1,4
Usuario5557,2,5,1,1,3,2,3,4,1,5
Usuario5558,2,5,1,1,3,4,5,3,3,4
Usuario5559,1,5,3,2,4,5,4,1,2,5
Usuario5560,2,4,2,2,4,1,5,5,3,4
Usuario5561,3,3,1,2,4,5,3,3,4,1
Usuario5562,1,5,5,4,4,3,4,5,4,2
Usuario5563,1,3,5,5,2,2,2,2,2,3
Usuario5564,5,4,1,2,1,4,3,3,3,1
Usuario5565,1,3,3,4,3,2,4,4,2,5
Usuario5566,4,1,4,4,2,5,5,4,1,1
Usuario5567,5,2,4,5,3,1,4,3,2,5
Usuario5568,3,2,1,2,2,2,2,1,2,1
Usuario5569,3,4,3,2,5,1,2,5,5,1
Usuario5570,3,4,4,5,5,2,3,5,4,2
Usuario5571,2,2,2,1,3,3,5,1,2,5
Usuario5572,4,5,3,3,1,5,5,5,3,3
Usuario5573,3,3,2,1,3,4,2,3,4,4
Usuario5574,4,2,4,4,1,3,5,4,3,2
Usuario5575,4,1,3,5,1,4,5,1,1,3
Usuario5576,1,5,5,5,2,3,1,5,3,4
Usuario5577,2,3,3,1,1,5,5,5,1,4
Usuario5578,1,1,5,2,2,5,4,5,1,5
Usuario5579,4,4,5,3,4,1,3,2,2,5
Usuario5580,2,1,1,2,4,2,2,5,5,3
Usuario5581,3,1,3,1,4,4,4,2,3,4
Usuario5582,1,5,4,2,5,4,2,4,5,4
Usuario5583,1,1,5,1,3,2,4,3,4,1
Usuario5584,5,4,4,4,4,1,5,3,5,2
Usuario5585,1,1,1,4,3,5,2,2,5,4
Usuario5586,1,1,3,1,3,2,5,4,2,5
Usuario5587,4,1,3,3,2,4,2,1,1,5
Usuario5588,4,2,5,3,2,2,2,4,5,3
Usuario5589,2,4,3,1,1,3,2,3,1,1
Usuario5590,3,4,5,1,4,1,3,3,3,1
Usuario5591,4,2,1,3,2,5,2,5,1,3
Usuario5592,5,1,5,5,3,2,3,1,5,2
Usuario5593,2,1,5,5,1,5,3,5,5,3
Usuario5594,2,1,1,2,4,4,3,2,5,3
Usuario5595,2,1,4,3,2,4,1,4,1,5
Usuario5596,4,3,2,5,3,1,2,2,3,2
Usuario5597,4,5,4,2,1,2,1,2,3,3
Usuario5598,3,4,5,3,3,5,1,2,2,3
Usuario5599,2,1,3,4,5,4,1,3,4,3
Usuario5600,5,3,2,3,4,1,3,1,2,4
Usuario5601,4,2,2,5,2,2,2,1,4,5
Usuario5602,2,5,5,1,3,2,3,2,5,2
Usuario5603,3,2,5,4,5,5,1,1,1,1
Usuario5604,5,4,4,1,4,4,3,2,1,4
Usuario5605,4,5,4,3,4,4,4,3,2,1
Usuario5606,1,1,1,3,3,3,1,5,3,1
Usuario5607,3,1,4,4,2,3,4,5,2,5
Usuario5608,1,4,3,2,4,1,4,3,3,3
Usuario5609,3,1,3,5,3,5,2,3,2,2
Usuario5610,4,4,2,5,1,4,4,2,3,3
Usuario5611,5,1,5,2,2,1,3,3,2,4
Usuario5612,1,5,3,2,2,1,2,3,3,1
Usuario5613,3,2,3,5,4,4,5,4,4,5
Usuario5614,4,2,4,1,5,1,5,3,5,5
Usuario5615,2,3,3,4,5,4,3,4,5,4
Usuario5616,1,4,5,3,3,1,3,1,5,3
Usuario5617,1,2,5,5,3,1,3,4,4,2
Usuario5618,1,3,1,1,1,2,1,5,1,3
Usuario5619,2,3,2,4,4,4,1,4,3,1
Usuario5620,5,2,1,2,5,5,5,4,2,1
Usuario5621,2,3,1,5,3,3,3,5,3,5
Usuario5622,5,5,1,1,2,2,1,1,3,3
Usuario5623,4,3,2,4,5,5,3,5,4,3
Usuario5624,3,5,1,1,1,3,1,4,2,5
Usuario5625,5,4,2,2,2,5,3,5,3,5
Usuario5626,4,5,5,3,1,1,3,1,5,4
Usuario5627,1,3,5,4,2,3,2,3,5,5
Usuario5628,1,1,3,4,3,4,3,1,5,1
Usuario5629,3,1,5,3,4,4,2,3,5,5
Usuario5630,1,1,4,5,1,5,5,5,2,4
Usuario5631,1,5,5,4,4,3,2,3,3,2
Usuario5632,3,4,2,3,5,4,4,1,1,4
Usuario5633,4,4,1,1,5,2,3,1,3,3
Usuario5634,3,3,5,1,5,3,2,1,3,2
Usuario5635,1,2,4,2,5,4,4,1,2,1
Usuario5636,2,2,4,4,2,4,4,3,3,1
Usuario5637,1,1,5,5,3,2,4,3,4,3
Usuario5638,2,1,4,2,2,4,2,3,1,4
Usuario5639,1,2,5,4,2,4,3,2,5,5
Usuario5640,3,2,5,2,2,4,5,1,4,4
Usuario5641,3,3,4,4,1,1,2,1,5,1
Usuario5642,1,3,2,5,2,5,5,5,4,3
Usuario5643,5,5,1,4,2,5,5,1,2,4
Usuario5644,2,3,2,3,2,1,2,2,2,2
Usuario5645,3,1,3,4,2,4,4,2,2,2
Usuario5646,4,4,1,1,2,2,4,3,3,4
Usuario5647,3,2,2,4,5,5,2,2,3,4
Usuario5648,5,3,1,3,2,4,5,1,3,5
Usuario5649,1,2,2,3,4,1,2,5,4,2
Usuario5650,2,3,1,2,5,1,2,1,2,1
Usuario5651,2,4,5,2,4,3,5,5,5,3
Usuario5652,5,5,2,1,2,2,1,1,3,3
Usuario5653,1,2,3,2,1,5,5,5,3,1
Usuario5654,5,2,1,2,3,5,5,5,4,5
Usuario5655,1,2,4,4,1,4,4,1,4,1
Usuario5656,4,1,5,4,1,1,4,3,5,3
Usuario5657,4,5,5,5,2,5,2,4,4,1
Usuario5658,3,5,2,5,1,4,5,2,2,2
Usuario5659,5,1,2,4,3,4,5,3,4,2
Usuario5660,4,4,2,1,4,5,3,2,5,5
Usuario5661,5,1,5,2,3,3,4,3,4,2
Usuario5662,5,2,4,5,4,3,2,4,5,4
Usuario5663,1,4,3,1,4,2,3,2,4,3
Usuario5664,1,4,3,4,5,1,3,2,1,1
Usuario5665,1,3,5,5,5,2,3,3,1,3
Usuario5666,4,3,4,5,2,3,5,1,1,3
Usuario5667,3,4,1,2,5,4,2,4,5,3
Usuario5668,3,1,4,3,1,3,4,4,3,1
Usuario5669,1,3,5,2,1,3,5,3,1,4
Usuario5670,5,5,4,5,1,5,2,1,2,4
Usuario5671,3,5,5,1,4,5,3,2,1,2
Usuario5672,4,2,5,5,4,2,4,2,5,2
Usuario5673,2,2,1,5,3,5,5,5,1,2
Usuario5674,5,5,3,2,2,2,5,1,1,2
Usuario5675,2,3,4,2,4,2,3,2,2,2
Usuario5676,3,3,1,1,5,3,2,3,5,1
Usuario5677,4,5,4,2,3,4,4,3,1,1
Usuario5678,5,5,3,5,5,1,4,1,1,3
Usuario5679,2,4,3,1,2,1,4,2,5,5
Usuario5680,3,2,4,2,2,5,3,4,2,4
Usuario5681,5,2,2,3,4,3,5,2,1,4
Usuario5682,4,4,2,4,1,5,5,5,4,3
Usuario5683,2,1,3,2,1,3,3,5,4,1
Usuario5684,1,1,1,4,3,4,1,4,2,2
Usuario5685,1,5,1,2,5,2,2,3,5,1
Usuario5686,4,4,1,4,2,1,4,3,1,3
Usuario5687,1,2,3,3,2,4,1,3,2,5
Usuario5688,1,1,1,5,5,3,5,3,5,2
Usuario5689,1,1,3,5,4,2,5,5,2,4
Usuario5690,4,4,4,4,5,2,1,4,1,5
Usuario5691,3,1,2,1,3,2,1,4,5,1
Usuario5692,1,1,4,2,1,4,3,1,4,4
Usuario5693,5,4,3,3,4,5,2,2,4,4
Usuario5694,3,1,1,2,1,3,2,4,2,2
Usuario5695,4,2,1,1,1,4,5,4,1,5
Usuario5696,1,2,1,3,5,3,5,3,2,4
Usuario5697,3,4,4,4,1,5,5,5,3,5
Usuario5698,2,2,4,3,5,4,5,3,2,5
Usuario5699,2,1,2,1,3,5,2,1,3,1
Usuario5700,4,4,3,5,3,5,2,2,5,4
Usuario5701,3,4,5,2,2,2,1,5,5,4
Usuario5702,5,3,2,2,3,5,1,3,3,2
Usuario5703,5,2,2,1,3,4,5,5,5,3
Usuario5704,2,1,4,1,3,5,2,2,4,4
Usuario5705,3,3,2,4,5,4,5,4,1,5
Usuario5706,2,4,3,5,3,4,4,2,4,4
Usuario5707,4,2,1,5,5,1,1,3,2,5
Usuario5708,3,5,2,1,5,2,1,1,3,5
Usuario5709,1,3,4,4,5,1,2,2,3,2
Usuario5710,1,2,4,2,5,2,4,3,2,1
Usuario5711,5,2,5,4,2,4,1,4,5,3
Usuario5712,4,5,5,5,4,2,2,2,3,2
Usuario5713,1,5,2,1,3,1,3,4,5,5
Usuario5714,4,1,5,1,2,3,4,5,1,1
Usuario5715,3,5,4,5,5,5,3,2,4,3
Usuario5716,3,2,5,4,1,2,1,4,3,2
Usuario5717,3,1,2,4,3,2,1,3,3,5
Usuario5718,5,3,1,4,2,4,1,3,5,2
Usuario5719,3,1,4,1,4,2,1,4,3,3
Usuario5720,4,5,4,2,1,4,4,1,3,4
Usuario5721,1,5,5,4,3,4,2,1,5,5
Usuario5722,2,1,3,3,5,2,5,4,4,4
Usuario5723,1,1,3,1,2,1,1,2,1,3
Usuario5724,5,2,1,2,3,5,2,4,1,1
Usuario5725,5,1,5,2,1,3,2,5,2,5
Usuario5726,3,3,3,4,2,4,1,2,3,2
Usuario5727,1,3,3,2,2,4,2,2,4,1
Usuario5728,3,4,4,1,2,4,2,2,3,4
Usuario5729,1,1,3,2,1,5,4,1,2,4
Usuario5730,3,3,4,5,1,3,3,1,1,5
Usuario5731,4,4,1,1,2,5,4,3,1,5
Usuario5732,2,5,1,2,1,3,4,3,1,3
Usuario5733,2,4,1,1,5,1,4,5,3,4
Usuario5734,2,2,1,5,5,4,2,5,3,1
Usuario5735,4,3,5,3,5,5,5,1,4,2
Usuario5736,2,4,2,3,2,4,4,4,2,4
Usuario5737,4,1,4,3,3,1,4,5,2,3
Usuario5738,5,4,1,3,5,3,4,1,4,1
Usuario5739,2,3,5,3,1,1,2,3,3,1
Usuario5740,1,3,2,2,2,5,1,3,4,2
Usuario5741,3,4,4,4,3,5,5,3,4,1
Usuario5742,4,1,1,1,4,2,4,3,2,4
Usuario5743,4,2,4,1,4,2,5,2,5,2
Usuario5744,5,3,2,2,1,5,2,2,5,3
Usuario5745,3,1,4,1,1,1,2,2,4,5
Usuario5746,2,2,2,3,2,2,5,1,2,4
Usuario5747,2,5,3,3,3,5,4,1,4,1
Usuario5748,4,3,4,3,3,2,3,5,1,3
Usuario5749,1,3,2,5,4,1,2,1,1,3
Usuario5750,3,2,1,4,3,1,5,5,1,5
Usuario5751,3,1,2,4,5,2,2,3,5,5
Usuario5752,4,5,5,3,2,1,1,1,3,5
Usuario5753,2,3,4,1,4,3,5,2,4,5
Usuario5754,5,3,3,2,2,2,3,2,3,4
Usuario5755,2,2,4,4,2,4,1,3,3,4
Usuario5756,2,4,4,3,4,1,4,1,2,2
Usuario5757,2,1,1,2,4,2,1,4,1,5
Usuario5758,3,4,5,4,5,4,4,1,3,5
Usuario5759,3,3,5,5,4,1,2,4,2,2
Usuario5760,3,3,1,5,3,1,1,3,2,3
Usuario5761,4,3,5,3,1,5,2,1,1,3
Usuario5762,3,1,1,2,4,2,3,4,3,3
Usuario5763,2,4,4,2,1,5,1,5,1,5
Usuario5764,1,2,2,4,2,3,1,4,2,3
Usuario5765,3,4,1,3,3,4,3,1,1,1
Usuario5766,1,3,2,3,1,4,5,1,1,5
Usuario5767,5,3,3,3,1,3,3,4,5,5
Usuario5768,4,2,4,1,2,2,2,2,5,4
Usuario5769,3,3,2,3,3,3,4,1,1,5
Usuario5770,1,3,4,4,3,5,2,4,4,1
Usuario5771,5,2,2,2,2,4,3,2,2,1
Usuario5772,4,5,5,1,2,4,3,3,1,4
Usuario5773,5,4,1,5,1,3,5,4,5,3
Usuario5774,4,4,1,4,1,3,4,5,5,1
Usuario5775,5,1,4,2,3,2,5,4,2,2
Usuario5776,2,3,3,3,4,2,1,1,1,4
Usuario5777,4,5,2,2,1,3,2,4,4,2
Usuario5778,3,4,5,5,4,2,1,2,3,5
Usuario5779,2,3,3,3,1,2,3,4,2,5
Usuario5780,3,4,2,5,1,5,3,2,2,2
Usuario5781,5,1,4,5,5,4,4,5,1,5
Usuario5782,2,1,1,1,5,1,5,4,4,4
Usuario5783,4,5,5,4,4,5,2,2,4,1
Usuario5784,5,5,2,2,2,1,2,2,4,5
Usuario5785,3,5,2,1,4,2,5,3,2,1
Usuario5786,5,4,1,1,3,2,1,4,5,3
Usuario5787,4,1,4,5,1,5,4,5,1,5
Usuario5788,2,3,4,4,3,3,5,2,5,1
Usuario5789,4,2,1,4,5,1,5,5,2,5
Usuario5790,2,1,2,2,2,5,1,4,3,5
Usuario5791,2,2,1,3,2,2,5,5,1,2
Usuario5792,5,3,1,1,2,2,1,5,2,3
Usuario5793,4,2,3,2,2,2,5,4,3,5
Usuario5794,1,1,2,4,1,3,4,3,4,1
Usuario5795,1,2,4,4,4,3,3,5,1,3
Usuario5796,1,3,5,2,2,1,2,2,4,4
Usuario5797,4,2,2,2,3,4,2,1,2,3
Usuario5798,4,1,5,5,4,4,4,4,2,1
Usuario5799,1,5,5,1,5,4,4,1,4,3
Usuario5800,3,2,2,5,1,1,5,4,5,2
Usuario5801,4,3,1,1,2,5,4,4,3,4
Usuario5802,3,5,3,1,2,4,2,4,1,1
Usuario5803,3,2,2,1,5,1,5,3,2,2
Usuario5804,3,4,3,1,4,1,3,3,3,5
Usuario5805,1,4,4,5,3,5,3,5,2,3
Usuario5806,2,3,2,1,1,5,3,2,2,3
Usuario5807,5,4,4,2,5,3,3,3,3,2
Usuario5808,4,5,3,1,1,5,3,4,5,3
Usuario5809,1,2,5,3,4,3,5,4,5,4
Usuario5810,5,4,2,2,3,4,1,5,2,5
Usuario5811,4,1,2,2,5,5,3,3,1,1
Usuario5812,3,4,1,3,1,2,4,2,1,3
Usuario5813,3,5,2,4,3,5,1,5,1,4
Usuario5814,1,5,1,3,3,5,3,4,3,4
Usuario5815,2,1,4,2,4,5,4,1,4,5
Usuario5816,4,1,4,4,1,2,1,2,4,2
Usuario5817,5,5,3,4,4,3,2,2,3,1
Usuario5818,5,2,3,2,1,4,5,5,5,1
Usuario5819,5,3,5,2,2,5,3,4,2,2
Usuario5820,3,1,2,2,2,3,3,3,4,4
Usuario5821,3,4,4,4,5,5,3,5,2,3
Usuario5822,5,1,1,1,2,3,5,2,1,3
Usuario5823,5,4,1,4,2,1,4,5,1,4
Usuario5824,2,2,5,2,1,4,5,4,2,2
Usuario5825,1,3,5,5,1,3,4,1,1,5
Usuario5826,4,4,1,3,2,1,4,3,3,2
Usuario5827,2,5,5,3,5,1,2,2,1,5
Usuario5828,3,5,4,5,1,2,5,2,2,2
Usuario5829,5,2,1,4,4,3,3,1,4,3
Usuario5830,5,2,5,3,5,1,5,5,5,1
Usuario5831,5,5,1,2,5,3,5,3,3,1
Usuario5832,2,2,1,1,1,4,4,5,2,5
Usuario5833,5,3,2,1,2,5,3,5,3,4
Usuario5834,4,1,4,5,4,1,4,5,3,3
Usuario5835,3,3,3,3,1,3,3,4,5,3
Usuario5836,1,4,3,4,4,5,2,3,5,5
Usuario5837,1,5,3,3,1,1,5,3,3,5
Usuario5838,1,3,3,4,5,1,1,1,4,5
Usuario5839,4,1,5,4,3,3,5,5,4,3
Usuario5840,5,1,1,4,3,1,2,5,3,2
Usuario5841,3,1,4,1,5,3,2,3,5,2
Usuario5842,4,5,3,5,5,5,3,2,1,1
Usuario5843,5,3,2,2,2,5,5,1,1,1
Usuario5844,1,4,5,1,2,4,3,4,5,4
Usuario5845,1,3,1,3,3,5,5,5,3,4
Usuario5846,4,5,5,2,2,3,5,5,5,3
Usuario5847,3,3,2,4,3,5,5,3,4,1
Usuario5848,1,5,5,1,3,4,1,5,4,4
Usuario5849,4,2,5,4,4,5,3,2,3,4
Usuario5850,4,4,3,5,5,5,4,2,3,5
Usuario5851,2,5,1,3,2,2,1,4,2,4
Usuario5852,3,2,1,3,1,2,2,5,4,3
Usuario5853,3,5,3,3,2,3,5,2,1,4
Usuario5854,1,1,2,1,3,2,5,4,1,2
Usuario5855,3,4,5,1,4,3,1,1,1,2
Usuario5856,3,3,1,1,3,2,4,3,2,2
Usuario5857,4,1,5,1,5,3,4,1,4,4
Usuario5858,3,2,2,2,3,3,5,4,5,5
Usuario5859,5,5,4,1,1,1,4,5,3,5
Usuario5860,4,3,2,2,5,2,3,5,5,1
Usuario5861,3,5,3,4,2,5,2,2,3,2
Usuario5862,5,5,3,4,5,2,4,1,5,3
Usuario5863,5,5,4,5,2,1,1,5,5,3
Usuario5864,5,1,1,2,4,5,3,1,3,1
Usuario5865,2,3,4,2,4,5,5,4,1,2
Usuario5866,4,5,2,3,5,1,2,1,3,1
Usuario5867,1,3,2,1,4,5,3,3,2,4
Usuario5868,1,3,2,1,1,4,5,5,3,4
Usuario5869,4,5,2,2,3,3,4,5,1,1
Usuario5870,5,3,3,2,1,3,4,4,1,5
Usuario5871,4,5,4,3,3,2,4,5,4,2
Usuario5872,3,4,1,3,3,4,3,4,5,1
Usuario5873,1,1,2,4,5,3,5,1,2,1
Usuario5874,4,3,2,5,4,4,5,1,3,2
Usuario5875,5,2,3,5,5,3,2,1,3,5
Usuario5876,4,2,3,2,2,5,1,5,3,2
Usuario5877,2,1,5,2,1,5,1,2,3,5
Usuario5878,1,4,3,2,2,1,3,5,5,2
Usuario5879,5,2,5,2,3,3,3,4,5,2
Usuario5880,4,1,1,2,2,4,5,5,3,1
Usuario5881,2,5,5,1,2,1,5,2,5,5
Usuario5882,2,1,4,4,5,5,5,5,3,2
Usuario5883,4,1,1,2,1,5,3,3,5,3
Usuario5884,5,3,4,4,4,5,1,5,3,2
Usuario5885,3,4,1,5,1,1,5,1,5,1
Usuario5886,3,3,3,5,3,1,3,5,2,4
Usuario5887,5,2,4,2,4,2,5,4,4,5
Usuario5888,2,3,3,2,1,2,1,2,1,5
Usuario5889,4,4,4,5,2,5,2,1,3,5
Usuario5890,4,3,4,5,4,1,5,1,1,5
Usuario5891,4,3,3,2,4,2,3,2,1,3
Usuario5892,1,4,2,1,5,4,5,1,5,4
Usuario5893,1,4,5,1,4,2,5,4,1,1
Usuario5894,5,1,2,4,3,4,3,4,3,4
Usuario5895,1,2,1,3,4,2,2,3,5,1
Usuario5896,2,4,3,4,1,3,4,3,2,1
Usuario5897,2,3,5,2,4,1,1,2,4,5
Usuario5898,2,4,4,3,3,2,5,4,3,4
Usuario5899,3,2,4,4,2,5,3,4,3,1
Usuario5900,2,2,3,1,3,1,4,1,1,2
Usuario5901,3,5,5,5,1,1,1,5,2,2
Usuario5902,5,1,2,2,4,1,1,5,4,2
Usuario5903,5,1,4,4,1,2,5,2,1,1
Usuario5904,2,3,1,3,3,1,4,4,5,5
Usuario5905,5,3,3,4,2,2,2,1,5,2
Usuario5906,1,4,4,2,3,3,5,3,5,2
Usuario5907,3,5,4,3,2,2,3,4,4,5
Usuario5908,4,4,3,3,3,4,1,5,4,3
Usuario5909,4,1,5,1,5,5,1,1,1,3
Usuario5910,5,1,5,1,3,4,2,1,3,4
Usuario5911,5,5,5,1,4,1,4,4,3,2
Usuario5912,3,5,2,3,1,4,4,4,5,5
Usuario5913,3,2,5,5,3,5,5,4,1,4
Usuario5914,2,4,1,1,3,1,1,1,1,5
Usuario5915,3,5,5,2,4,3,3,3,3,1
Usuario5916,1,5,4,2,5,4,3,2,1,4
Usuario5917,4,5,5,2,1,2,1,1,3,4
Usuario5918,2,1,1,3,4,4,1,3,2,2
Usuario5919,5,3,3,1,4,5,3,4,3,4
Usuario5920,4,1,2,3,2,2,5,5,1,5
Usuario5921,4,5,4,4,1,3,1,2,2,4
Usuario5922,2,1,3,1,3,2,1,2,2,5
Usuario5923,4,4,5,4,2,3,2,4,4,5
Usuario5924,4,1,4,3,4,4,2,1,2,3
Usuario5925,1,5,5,3,4,2,2,4,3,4
Usuario5926,2,2,1,2,5,1,3,3,4,4
Usuario5927,5,1,5,3,2,3,2,1,3,4
Usuario5928,2,5,1,2,3,4,2,1,1,3
Usuario5929,4,5,2,4,5,1,4,5,3,2
Usuario5930,4,2,2,5,3,2,4,5,4,3
Usuario5931,2,5,4,2,4,2,3,5,3,4
Usuario5932,4,2,4,2,2,1,2,4,2,3
Usuario5933,4,5,5,2,5,3,4,2,3,1
Usuario5934,2,4,3,3,2,4,2,1,4,4
Usuario5935,4,2,1,3,5,1,5,2,5,4
Usuario5936,1,2,5,5,1,1,3,4,5,1
Usuario5937,3,5,2,5,4,2,1,4,1,3
Usuario5938,4,2,3,3,4,3,1,3,2,1
Usuario5939,1,4,3,3,3,2,1,3,3,5
Usuario5940,3,1,2,2,3,1,2,1,5,3
